Zip Code,Confirmed Cases,ZIP,PlaceName,BINGE,CSMOKING,LPA,OBESITY,SLEEP,ARTHRITIS,CASTHMA,BPHIGH,CANCER,HIGHCHOL,KIDNEY,COPD,CHD,DIABETES,MHLTH,PHLTH,TEETHLOST,STROKE,ACCESS2,CHECKUP,DENTAL,BPMED,CHOLSCREEN,MAMMOUSE,PAPTEST,COLON_SCREEN,COREM,COREW,totalPop,whiteAlonePop,blackAlonePop,nativeAlonePop,asianAlonePop,hawaiiAlonePop,otherAlonePop,twoOrMorePop,COVID_perc,white_perc,black_perc,native_perc,asian_perc,hawaii_perc,other_perc,two_plus_perc
77095,1641,77095,"Houston, TX",23.96351108216305,16.290926988262424,24.272190352127364,29.49053324648915,35.090730117375784,12.891517600922324,8.163707953049684,22.436882659610216,3.3911238591490553,26.573371577447165,1.8909269882624211,3.5183428943617914,2.8274159060993704,6.781853976524842,12.836292046950316,8.8,11.81775228170189,1.6727809647872638,21.17061538503429,65.3822477182981,63.70118122531979,61.065086049256124,76.1005906126599,76.45365058687894,82.0907301173758,59.42721903521274,31.8,37.074552802766966,66502.0,43680.0,9091.0,303.0,7119.0,29.0,4306.0,1974.0,0.024675949595500887,0.6568223512074824,0.1367026555592313,0.004556253947249707,0.10704941204775796,0.00043607711046284324,0.06474993233286216,0.029683317794953534
77096,862,77096,"Houston, TX",18.352312896553496,12.70807361014075,24.554190088014522,28.34093015645399,31.05340889441961,21.532941994696813,7.533004421875828,31.59827967093705,7.213789577059599,36.79172765983469,2.9985715369343326,5.0599395434461725,5.873656492631202,10.404461310042612,10.581620548177764,10.575570442724437,11.424504771938224,2.99402524205668,18.574261195319995,71.26631144531082,67.92465338105866,75.55802555392447,83.71114179940004,77.19234363483363,82.65765787523918,64.61872253715555,34.62241587771483,34.9021012586886,32628.0,20448.0,6076.0,109.0,2687.0,9.0,2455.0,844.0,0.02641902660291774,0.6267009930121368,0.18622042417555473,0.003340688978791222,0.0823525806056148,0.0002758367046708349,0.0752421233296555,0.02586735319357607
77098,303,77098,"Houston, TX",24.87806667534123,9.456061539634955,16.545467653513516,23.599961836737627,28.59756841164008,14.502317664048363,6.734030739419866,21.40199002439686,5.240567781106009,29.373280444042805,1.8486827000002768,2.8534069979505943,3.2634976199623718,5.779109476303274,8.80056475462397,6.641821804980851,5.676162217089332,1.5623760086359548,12.391110981820725,65.82726925616504,76.07941836209943,66.73304558157466,81.76204886862233,78.59014697639007,84.49224830991803,70.25006217320401,38.77199336626043,39.743329110087245,13076.0,10480.0,481.0,51.0,1088.0,5.0,666.0,305.0,0.02317222392168859,0.8014683389415723,0.03678494952584888,0.003900275313551545,0.08320587335576629,0.00038237993270113184,0.05093300703579076,0.023325175894769044
77099,2196,77099,"Houston, TX",16.652489291700565,20.372787084440315,35.80837970347741,35.361013204171186,39.32390838109684,18.239718679401584,8.670142541173997,32.57508891339596,4.114244654320428,34.31460409363636,3.2143679667136134,5.687622097929711,5.384524588903536,13.597100261595727,15.254049721399058,14.154928849641701,19.95679596769177,3.333142492333184,34.28640426988851,68.4782958395308,47.10582539554508,70.61501219125691,76.10898630028873,75.63720144374365,79.17439276890661,50.00768343559142,23.524170579686004,25.50083928485016,47091.0,15278.0,14318.0,324.0,7084.0,26.0,8219.0,1842.0,0.046633114607886855,0.32443566711261174,0.30404960608184156,0.006880295597884946,0.15043214202289185,0.0005521224862500265,0.17453441209572954,0.03911575460279034
77336,210,77336,"Houston, TX",21.549472227288692,18.597654343505294,26.997654343505292,30.29847532327844,32.34853396469081,23.551935166608132,8.399648151525794,31.25193516660813,7.051114186834985,37.90222837366996,2.8500586414123674,6.799882717175264,6.100351848474205,9.800234565649472,13.298240757628967,12.449472227288691,13.248182116216599,3.000117282824735,18.84665743949504,68.35216973225761,65.75428082310285,73.4525215807318,81.2538116918039,74.35087962118551,80.50058641412366,63.102345656494705,34.10129011107209,35.751583318133925,12471.0,11099.0,333.0,102.0,102.0,5.0,602.0,228.0,0.016839066634592254,0.8899847646539972,0.026701948520567717,0.008178975222516238,0.008178975222516238,0.00040093015796648226,0.04827199101916446,0.01828241520327159
77338,1466,77338,"Houston, TX",19.024350533469836,21.929669304940052,33.14605109645739,37.72813232834336,38.94836522103819,18.409013972937533,9.585047675829967,30.356215408501534,4.157082043514447,31.45248068286022,2.869009848871717,6.143793782980235,4.7343155318009815,10.46143907265239,16.849977037430236,13.585333950767188,19.690452675131677,2.907912028174381,27.830576130824113,67.80276137439223,48.6287718815823,65.97690190115354,74.75433042695572,78.1830665731572,81.3073249679952,52.57031351598218,24.55453607225584,26.297554581639336,33971.0,15573.0,10930.0,194.0,915.0,239.0,4915.0,1205.0,0.04315445527067204,0.45842041741485384,0.3217450178093079,0.005710753289570516,0.026934738453386713,0.007035412557769863,0.1446822289599953,0.03547143151511584
77339,363,77339,"Houston, TX",21.498795888427267,14.156837593568834,23.409125940956077,28.39093476073472,30.7993951120505,21.282100903924338,7.7387667832947225,29.36548456516996,6.838360675885288,35.62251309458664,2.5791046459849905,5.120044415426775,5.233122383283794,8.864797920308812,11.107384948773559,10.19757543037216,9.379195637772758,2.5363531154966714,15.8189244626315,68.54277402275937,70.33473733745966,72.90882187715253,82.74298623823685,76.16590523439287,82.19696831136028,66.62546718909304,35.72213100242539,36.484423376340935,37512.0,31989.0,1882.0,179.0,1154.0,52.0,1361.0,895.0,0.009676903390914907,0.8527671145233525,0.05017061207080401,0.004771806355299638,0.03076348901684794,0.0013862230752825762,0.036281723181915124,0.023859031776498188
77345,148,77345,"Houston, TX",22.57879339760726,11.99652128442807,19.522059896684315,26.46032133698213,29.64328775404889,19.34147808641727,7.349788995800406,26.41720782935241,6.368636370283945,35.03045807483546,2.2152452309518877,4.156554636998231,4.2337339290433045,7.6673878886132565,9.839156811624624,8.77089575519909,6.6570279999258535,2.021106759398685,12.345061798557788,68.84582996980147,76.27623813223805,71.34757719329029,85.36727876812598,77.46275263832261,83.75930810374385,68.14505569644055,37.79477028881585,40.22720120628404,26122.0,23492.0,624.0,83.0,926.0,25.0,530.0,442.0,0.0056657223796034,0.8993185820381288,0.02388791057346298,0.003177398361534339,0.03544904678049154,0.000957047699257331,0.020289411224255417,0.016920603322869612
77346,1683,77346,"Houston, TX",20.41722920096671,13.379416714951253,22.768761631754995,27.372751872268434,30.391000296104128,22.554592136370175,7.4663118048916095,30.694129604880175,7.21645899414168,38.91339928855978,2.6435277090234375,5.376151318806656,5.563931581222374,9.794945174161386,10.426004129556585,10.431898765414374,8.747587552731027,2.5851056602463394,14.73774803881598,70.32502823216886,71.96383773729025,75.25565672169536,84.99381098564207,75.9608929973587,80.79211024388549,68.17410975404894,36.91135473189702,39.41260280402186,53578.0,38778.0,8311.0,206.0,1644.0,154.0,2949.0,1536.0,0.03141214677666206,0.7237672178879391,0.155119638657658,0.0038448616969651724,0.03068423606704244,0.0028743140841390124,0.05504124827354511,0.028668483332711187
77357,3,77357,"Houston, TX",21.63725396144189,15.740393661692979,23.925492077116225,28.484236197015786,31.014039366169296,23.330356214182228,7.906588573880919,30.8799251049785,7.398275563185085,38.12376764030131,2.7065885738809206,6.033805087812059,5.755295246269734,9.312314929354383,11.434667306219517,11.204864137066007,10.561021601743196,2.7991377815925427,15.376785404727409,69.51231492935437,70.79686029974891,73.77333653109757,84.45701968308465,75.59427364452652,81.64470475373025,65.42235237686513,35.67278348606886,37.87364570447632,19987.0,16951.0,433.0,174.0,97.0,12.0,1855.0,465.0,0.00015009756341622055,0.8481012658227848,0.0216640816530745,0.008705658678140792,0.0048531545504577975,0.0006003902536648822,0.09281032671236304,0.023265122329514182
