TractFIPS_1,PlaceName_1,Population2010,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,ARTHRITIS_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CANCER_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,STROKE_CrudePrev,ACCESS2_CrudePrev,CHECKUP_CrudePrev,DENTAL_CrudePrev,BPMED_CrudePrev,CHOLSCREEN_CrudePrev,MAMMOUSE_CrudePrev,PAPTEST_CrudePrev,COLON_SCREEN_CrudePrev,COREM_CrudePrev,COREW_CrudePrev
17031400400,"Chicago, IL",1955,17031400400,16.9,26.1,35,44.8,45.5,22.1,12.5,39.5,3.9,27.2,3.7,7.9,5.1,13.7,17.2,15,24.1,4.4,19.4,74.2,45,71.8,81.6,82.7,89,51.3,22.7,19.1
17031400500,"Chicago, IL",2258,17031400500,14.3,28.3,40,47,46.2,26.6,13.4,44.5,4.8,30.9,4.9,10.6,7.5,17.6,19.3,18.4,33.4,6.2,21.9,75.4,37.7,75.9,80.5,81.2,87,48.1,20.2,16.6
17031400800,"Chicago, IL",2701,17031400800,14.9,27.5,38,46.1,46.7,25.6,13.2,43.4,4.6,30,4.6,9.8,6.9,16.7,18.7,17.4,33.7,5.7,20.8,75.3,37.3,75.4,80.9,80.8,87,47.3,19.7,16.5
17031410100,"Chicago, IL",1802,17031410100,21,13.1,22,30.4,34.7,19,8.9,31.1,5.1,27.2,2.8,4.6,4.5,9.7,10.2,8.9,9.8,2.9,11.1,70.8,66,74.2,84.4,82.9,88,65.5,33,27.6
17031410200,"Chicago, IL",1443,17031410200,26.3,15.2,20,25.2,35.3,11.1,8.3,18.5,2.8,19,1.8,3.3,2.2,5.2,11.9,7.2,12.3,1.5,11.7,61.3,59,58.1,76.1,83,85,59.5,27.8,24
17031410500,"Chicago, IL",2557,17031410500,21.7,14.1,22,30.3,35.2,16.8,9.7,27.8,4.1,24.1,2.7,4.5,3.8,8.9,12.2,9,11.8,2.7,10.9,68.9,64.5,71.3,80.1,83.2,87,62.4,31.1,24.1
17031410600,"Chicago, IL",2327,17031410600,22.2,17.6,24,29.5,35,16.5,9.3,25.8,3.9,25.2,2.6,5.4,4.2,8.4,13.8,10.3,14.6,2.6,12.5,64.8,59.7,68.2,77.1,80.3,84,57.1,30.6,23.2
17031410700,"Chicago, IL",2154,17031410700,25.5,13.1,19,24.9,32.3,14.1,8.3,21.7,3.9,22.8,2.1,3.8,3.3,6.5,11.2,7.6,10,1.9,10.1,63.9,66.6,66.5,78.4,80.2,85,63.1,33.3,28.1
17031410800,"Chicago, IL",2662,17031410800,22.1,11.6,20,26.1,33.1,17.3,8.2,27.3,5,26.1,2.5,4,3.9,8.5,9.6,7.8,8.5,2.4,9.6,68.6,68.6,73.7,83.2,81.7,86,66.2,34.9,28.6
17031410900,"Chicago, IL",2838,17031410900,20.6,11.5,20,28.3,32.5,20.7,8.5,30.8,6.1,29.5,2.8,4.8,4.9,9.4,9.5,8.7,8.5,2.7,8.9,70.9,69,75.8,86,80.2,88,66.4,36.3,30
17031411000,"Chicago, IL",3309,17031411000,20.7,9.2,18,23.7,29.7,21.2,8.1,29.7,7.2,28.7,2.9,4.5,5.2,8.7,8.7,8,7.2,2.8,8.1,71.5,74.2,78,85.1,80,87,69.4,39.1,29.3
17031411100,"Chicago, IL",2132,17031411100,24.3,9.2,16,20.2,28.3,17.2,7.3,22.7,6,26.9,2.1,3.7,3.8,6.2,8.3,6.7,5.3,1.8,7.1,67.2,77.6,72.3,84.4,78.7,85,70.3,42.3,34.4
17031411200,"Chicago, IL",1640,17031411200,22,10.5,18,22.5,29.2,18.7,7.7,25.1,6.1,28.6,2.4,4.4,4.5,7.4,9.2,7.9,6.6,2.2,7.6,67.3,73.9,73.5,84.2,78.5,85,66.8,40.9,32.6
17031420100,"Chicago, IL",1441,17031420100,13.3,22.5,36,45.2,43.3,31.2,12.3,48.7,6.6,34.2,5.4,10.3,8.4,19.4,15.6,17.3,24.3,6.7,17,78.3,46.7,81.2,86,81.6,89,56.8,23.6,18.7
17031420200,"Chicago, IL",1723,17031420200,17.1,21.8,32,40.7,41.5,23.3,10.8,39.5,4.7,30.2,4,7.9,6.4,14.6,15.2,14.5,21.8,4.7,15.4,72.1,49.1,75.8,82.2,82.5,88,52.3,24.8,18.5
17031420300,"Chicago, IL",2488,17031420300,24.6,16.5,23,28.1,37.3,11.6,9.8,20.9,2.3,18.5,2.1,4,2.5,6.2,15,8.5,18.9,1.9,13.4,64.4,55.3,60.2,71.8,82.3,86,54.7,23.8,21.7
17031420400,"Chicago, IL",1329,17031420400,17,19.7,31,37.2,38.7,23.1,10.6,37.6,5.3,29.6,4.2,7.5,6.6,14.2,14.5,13.4,20.8,4.9,15.7,71.5,51.3,76.8,80.5,82.2,87,58.6,24.3,19.6
17031420500,"Chicago, IL",2624,17031420500,15.6,21.9,34,41.7,44.3,26.6,12.1,43.5,5.6,30.9,4.4,8.5,6.8,16.1,15.2,15,27.2,5.4,17.4,77.1,44,77.9,84.4,81.4,87,53.6,22.1,18.1
17031420600,"Chicago, IL",2219,17031420600,14.6,26.2,38,47.6,46.3,27.3,12.2,46.3,5.1,32.1,4.9,10,7.7,18.5,17.6,17.5,32.4,6.2,18.9,76.1,37,77.6,82.4,82,88,48.4,19.8,15.9
17031420700,"Chicago, IL",3261,17031420700,13.7,28.3,41,48.5,46.5,29.1,13,48.4,5.3,33.3,5.5,11.5,8.8,20,18.8,19.6,34.4,7.1,21.3,76.3,36.4,78.4,82,81.2,87,47.5,19.8,15.6
17031420800,"Chicago, IL",2213,17031420800,17,22.3,32,42.7,43.8,22.9,11.9,39.5,4.5,27.8,3.8,7.3,5.4,13.8,15.6,13.9,21.5,4.4,16.4,75,49.4,73.7,83,82.9,89,55.3,24.3,19.6
17031421200,"Chicago, IL",1380,17031421200,13.7,22.4,37,44.2,43.1,31.3,11.9,50,6.7,35,5.4,10.4,9.3,20.2,15,17.1,24.7,7,18.1,78.9,46.1,81.5,85.8,81.3,88,57.3,22.6,19.3
17031430101,"Chicago, IL",3689,17031430101,16.8,22.9,33,43.2,43.8,24.3,12.1,41.1,4.8,28.9,3.9,7.8,5.7,14.7,15.6,14.4,20.4,4.7,16.7,75.8,51.1,75,83.7,82.3,88,57,24.7,20.8
17031430102,"Chicago, IL",2963,17031430102,15.1,20.8,33,43,42.8,27.6,11.5,45.7,5.9,32.5,4.6,8.5,7.4,17.3,14.2,15,20.7,5.6,15.7,77.4,50.5,79.3,86.1,82.6,88,58.8,24.8,20.7
17031430200,"Chicago, IL",4680,17031430200,14.7,21.9,34,43.7,43.3,27.6,12,45,5.7,32,4.6,8.9,7.2,17.1,15.3,15.6,23.4,5.6,16.7,77.2,47.7,78.9,85.3,82.2,88,55.7,23.9,19.6
17031430300,"Chicago, IL",2336,17031430300,14.3,28.7,40,48.4,46,25.7,12.9,44.5,4.5,30.5,4.9,10.4,7.4,17.6,19.6,18.5,32,6.1,21.3,74.4,37.6,75.3,79.8,82.1,88,47.5,20,15.8
17031430400,"Chicago, IL",2892,17031430400,13.9,24.9,38,46.8,44.9,29.5,12.2,48.8,5.8,33.9,5.4,10.7,9.1,20,16.8,18.2,31,7,18.8,77.1,39.4,79.8,84,81.8,88,48.7,20.7,16.2
17031430500,"Chicago, IL",3604,17031430500,14.1,27.2,39,47.9,45.2,28.8,12.8,47.6,5.3,33,5.2,10.9,8.2,19.4,18.2,18.6,27.9,6.6,20,76.4,41.7,78.4,82.6,81.7,88,51.5,21.5,18
17031430600,"Chicago, IL",1665,17031430600,15,19.7,32,42.9,42.2,28,11.2,46.2,6,33,4.5,8.3,7.2,17.4,13.7,14.6,19,5.5,14.6,78.1,52.6,80.2,86.9,83.2,89,58.5,25.5,21.6
17031430700,"Chicago, IL",2210,17031430700,14.3,22.8,36,44.1,42.7,29.4,11.6,47.5,6.4,33.6,5.3,9.9,8.7,18.8,15.4,17,24.5,6.6,18,76.9,46.8,80,84.8,81.5,88,54.7,22.9,18
17031430800,"Chicago, IL",1763,17031430800,16.2,15.5,27,38.9,41.2,26.1,10.4,43.7,6.2,31.5,3.9,6.3,6.2,15.1,11.2,11.7,16.8,4.6,11.6,78.9,56.7,80.1,88.9,83.6,89,61,26.6,22.6
17031430900,"Chicago, IL",1814,17031430900,15.7,19.7,31,42.4,42.6,27.1,11.5,44.6,5.9,31.5,4.4,7.9,6.8,16.5,13.8,14.2,19.8,5.2,14.6,77.7,51.8,78.9,86.4,82.7,89,57.6,25.4,20.8
17031431200,"Chicago, IL",3078,17031431200,15.7,17.3,29,39.3,40,27.3,11.1,44.4,6.4,32.2,4.2,7.4,6.6,15.9,12.2,13.1,13.7,5,13.9,78.7,61.6,80.1,88,82.6,89,65.5,29,25.3
17031431301,"Chicago, IL",3545,17031431301,15.5,24.2,35,45,44.7,25.4,12.3,43.3,4.9,30.5,4.4,8.9,6.7,16.5,16.8,15.9,25.2,5.4,17.9,75.7,44.5,76.4,82.7,81.5,88,52.4,22.1,19.2
17031431302,"Chicago, IL",4166,17031431302,15.6,25.5,36,45.7,45.3,25.4,12.4,43.3,4.7,30.3,4.3,9,6.6,16.4,17.2,16.1,26.4,5.3,19,75.6,43.5,75.8,82.5,81.6,88,52.6,22.2,18.8
17031431400,"Chicago, IL",6418,17031431400,14.6,23.6,36,45.7,44.5,28.9,11.7,47.9,5.9,33.8,5,9.8,8.3,19,15.6,16.9,26,6.3,17.3,77,43.8,79.6,85,81.5,88,53.2,23.1,18.5
17031440101,"Chicago, IL",3746,17031440101,14.5,29.9,41,48.9,47,28.1,13.2,47.1,4.9,32.5,5.1,11.4,8,19.3,19.5,19.5,33.3,6.6,22.2,75.5,36.3,77,81,80.8,87,47.3,20.1,16.5
17031440102,"Chicago, IL",3127,17031440102,15.7,22.6,34,43.6,44.3,26.6,11.9,44.5,5.4,31.2,4.3,8.5,6.7,16.5,15.1,15.1,23.6,5.3,16.9,77.1,47.1,77.9,85,82.3,88,54.8,23,19.7
17031440201,"Chicago, IL",5060,17031440201,14.3,22.1,35,44.6,44.6,29.5,11.9,47.9,6.2,33.3,4.9,9.3,7.8,18.6,15,16.3,25.1,6.2,16.5,78.3,45.6,80.3,86.3,82.4,88,53.5,22.9,18.1
17031440202,"Chicago, IL",2999,17031440202,12.9,15.9,31,40,39.6,33,11,51.2,8.1,36,5.3,8.7,8.7,19.4,11.6,14.6,17.7,6.5,13.1,81.6,56.8,84.5,89.9,82.1,88,62.5,27,21.9
17031440300,"Chicago, IL",4757,17031440300,15,16,29,38.5,39.5,29.1,10.5,47.1,7.3,33.4,4.4,7.3,7.2,16.6,11.1,12.8,14.1,5.3,12.8,80.3,62.3,82.1,89.6,82.8,88,65.2,29,24.7
17031440600,"Chicago, IL",2080,17031440600,16.2,15,27,37.5,40.3,26.9,10.4,44.1,6.7,31.5,3.9,6.3,6.1,14.9,10.8,11.5,14.9,4.6,11.9,79.9,60.7,80.7,89.5,82.8,89,63.4,28.2,23.8
17031440700,"Chicago, IL",1545,17031440700,15.2,16.9,30,39.1,41.1,28.5,10.8,46.6,6.8,33.1,4.4,7.6,7.2,16.7,11.7,13.1,19.4,5.4,13.7,79.8,54.4,81.5,88.5,81.8,88,60.9,26.4,22.2
17031440800,"Chicago, IL",1800,17031440800,13.9,24.8,38,46.3,44.7,29.4,12.5,48,5.7,33.5,5.1,10.4,8.2,19.3,16.8,17.7,27.7,6.5,18.4,77.6,43.4,79.8,84.3,81.6,87,52.2,22.3,18.3
17031440900,"Chicago, IL",2610,17031440900,13.9,21.9,35,43.5,43.3,29.7,12,48.1,6.4,33.8,5,9.7,8.2,18.7,14.8,16.4,25.2,6.4,17.2,78.4,46.7,80.8,86.1,81.9,88,54.6,23.1,18.9
17031450300,"Chicago, IL",3615,17031450300,15,19.4,32,41.6,41.8,29.6,11.4,47.5,6.8,33.7,4.6,8.5,7.5,17.8,13,14.6,18.1,5.7,15.2,79.2,54.5,81.1,88,82.2,88,61.3,26.3,22.3
17031460100,"Chicago, IL",3405,17031460100,16.1,23.6,36,43.4,43,25.4,11.1,42.3,5,32.2,4.4,8.9,7.3,16.8,16,16.2,26,5.2,20.8,73.7,42.2,76.4,82.6,80.5,87,49.7,23.4,17.9
17031460200,"Chicago, IL",2385,17031460200,16.2,25.9,41,43.8,41.1,23.1,10.8,37.7,4.3,32.5,4.5,9.3,7.5,17.2,18.7,18.9,25.6,4.7,30.2,68.2,37.7,72.2,77.9,77.8,86,42,21.9,16.2
17031460301,"Chicago, IL",3404,17031460301,17.5,24.7,37,41.9,42.4,23.6,11.3,39.1,4.7,30.8,4.1,8.6,6.6,15.6,16.7,16.2,24.3,4.7,25,71.7,43.7,73.4,80.6,80,86,50.4,23.3,18.8
17031460302,"Chicago, IL",3803,17031460302,15.1,26.3,39,46.3,45,26.9,12.1,45.3,5.1,32.2,4.9,10.1,7.8,18.2,17.5,17.6,30.3,6,21.1,75.2,39.3,77,81.9,81.1,87,49.7,21.2,17.5
17031460400,"Chicago, IL",3705,17031460400,15.8,20,32,41.4,42,27.2,11.2,44.8,6,32.1,4.2,7.9,6.8,16.4,13.4,13.9,18,5.1,15.6,78.1,54.7,79.4,86.8,81.8,88,61.7,26.6,23.4
17031460500,"Chicago, IL",5789,17031460500,15.4,17.5,30,40.1,40.9,29,10.9,46.5,6.9,33.2,4.3,7.6,7,16.8,12,13.2,15.4,5.2,13.6,79.6,58.4,81.3,88.8,82.2,88,63.9,27.7,24.2
17031460600,"Chicago, IL",1183,17031460600,17.1,22.5,35,42.2,42.9,23.5,11.1,39.3,4.7,30.1,4,7.8,6.2,15.3,15.8,14.9,23.2,4.5,21.1,73.2,43.5,74.5,81.9,80.2,87,51,22.9,18.6
17031460700,"Chicago, IL",3314,17031460700,17.6,25.1,39,42.5,42.2,20.2,11,34.3,3.8,28.9,4,7.8,6,14.5,18.5,16.7,27.3,3.9,29.2,67.7,36.2,68.3,76.6,78.2,85,41.3,20.8,15.9
17031461000,"Chicago, IL",1496,17031461000,11.8,20.8,42,42.3,39.8,36.3,10.6,53.8,8.6,42.1,6.9,13.2,13.7,26,14.3,20.7,33.6,8.8,26.7,77.8,35.9,85.1,86.1,76.9,85,50,20.1,15.5
17031470100,"Chicago, IL",2916,17031470100,15.4,20.9,33,41.5,43.4,28.9,11.6,46.6,6.5,33,4.5,8.7,7.3,17.3,13.7,14.7,23.5,5.6,16.9,78.7,47.6,80.2,86.5,80.7,88,57.8,23.6,20.3
17031480100,"Chicago, IL",2033,17031480100,14.3,14.5,28,37.8,38.8,31.2,10.4,49.2,8.1,35.2,4.5,7.4,7.6,17.6,10.2,12.5,13.8,5.5,12.3,81.8,62.4,83.9,91,81.9,89,68.1,29.6,26.4
17031480200,"Chicago, IL",1229,17031480200,14.8,15.5,28,38.1,40.2,29.3,10.9,46.4,7.4,33.1,4.4,7.3,7.1,16.4,11.2,12.7,16.8,5.3,12.9,80.5,58.5,82.1,89.6,81.8,89,63.2,27.7,23.6
17031480300,"Chicago, IL",1468,17031480300,14.1,17.4,31,40.9,40,29.8,10.9,48,7.1,34,4.8,8.1,7.8,17.9,12.2,14,15.9,5.8,14,79.8,58.6,82.1,88.6,82.1,89,63.2,27.8,23.9
17031480400,"Chicago, IL",5876,17031480400,13.9,17.3,31,40.7,40.3,31.6,10.8,50.4,7.7,35.8,4.9,8.5,8.4,19.1,11.7,14.2,16.8,6.1,14.2,80.8,56.7,83.5,89.7,81.3,88,64.2,27.1,24
17031480500,"Chicago, IL",3206,17031480500,15.8,20.5,33,41.2,41.1,27.8,10.9,45,6.2,33.6,4.4,8.5,7.3,17.3,13.6,14.8,19.5,5.3,18.1,76.9,51.9,79.7,86.2,81.5,87,59.2,25.7,21.8
17031490300,"Chicago, IL",2033,17031490300,13.8,17.4,32,40.7,40.1,31.4,11,49.7,7.5,34.9,5,8.6,8.3,18.6,12.2,14.7,17,6.2,13.9,80.5,57.5,83,89.2,82.8,89,62.1,27.7,22.1
17031490400,"Chicago, IL",1059,17031490400,15.9,15.1,27,36.3,39.2,27.5,10.7,44.3,7,31.5,4,6.5,6.3,14.8,10.8,11.6,12.3,4.7,12.4,80.4,65.4,81.1,89.3,82.9,89,67.2,30,25.8
17031490500,"Chicago, IL",2242,17031490500,17.5,14.6,26,35,39.3,24,10.8,39.6,6.1,28.9,3.7,6,5.8,13.3,11.7,10.9,15.6,4.3,12.5,78.1,60.5,78.5,86,82.5,88,63.7,27.7,23.4
17031490600,"Chicago, IL",1562,17031490600,14.4,20.2,34,41.8,41.8,31,11.6,49.3,7.1,34.6,5.1,9.4,8.6,19,13.5,15.6,20.3,6.5,16.5,79.4,52.7,81.9,87.5,82,88,60.6,25.8,21.5
17031490700,"Chicago, IL",3085,17031490700,15.3,21.5,34,42.7,42.7,29.1,11.7,47.2,6.4,33.2,4.8,9.1,7.8,18.1,14.3,15.4,22.1,6,17.5,78.3,49.6,80,85.9,80.7,88,58.9,24.8,21.5
17031490800,"Chicago, IL",4007,17031490800,14.8,19.2,32,41.8,42.4,29.6,11.4,47.6,6.7,33.7,4.7,8.6,7.7,18,13.2,14.7,21.7,5.8,15.2,79.3,50.6,81.3,87.6,81.5,88,58.9,24.9,21.2
17031490901,"Chicago, IL",3891,17031490901,16.5,20.7,32,41.2,43.2,26.8,11.6,44.3,5.8,31.6,4.1,8,6.6,16.1,13.7,13.9,21.2,5,16.2,78,50.3,78.6,86.3,82,88,57.8,24.7,21.5
17031490902,"Chicago, IL",5086,17031490902,15.4,18.2,30,40.2,41.4,28.8,11.2,46.6,6.7,33,4.4,7.9,7.2,17,12.4,13.6,17.9,5.4,14.5,79.6,55.6,81,88.3,81.7,88,61.8,26.6,23.2
17031491000,"Chicago, IL",5247,17031491000,14.4,27.7,40,47.1,45.9,29.1,13,47.9,5.4,33.5,5.3,11.4,8.6,19.8,18.2,19,32.6,6.9,21.4,76.5,37.9,78.4,82,80.2,87,50.1,20.4,17.3
17031491100,"Chicago, IL",4514,17031491100,14.3,17,31,39.3,39.9,30.9,10.9,49.3,7.6,35,4.8,8.4,8.3,18.3,11.6,13.9,16.9,6,14.5,80.7,57.6,83.1,89.2,81.6,88,64.4,27.5,23.6
17031491200,"Chicago, IL",2444,17031491200,15.2,20.2,33,42.5,43,28.6,11.4,46.9,6.3,33.3,4.6,8.6,7.6,17.9,13.7,14.7,23.2,5.7,15.9,78.6,47.4,80.4,86.5,81.4,88,57,23.8,20.6
17031491300,"Chicago, IL",2886,17031491300,14.6,27.3,39,47,46.3,28,12.6,47.1,5.2,32.9,5.1,10.8,8.2,19.2,18,18.3,33.7,6.5,21.1,76.2,36.7,77.9,82,80.8,87,47.9,20.4,16.5
17031491400,"Chicago, IL",2931,17031491400,16.5,23.1,33,42.9,45.3,25.5,12,43.1,5.1,30.5,4,8.2,6.3,15.7,15.2,14.8,26.4,4.9,17.5,76.5,43.7,76.6,84.5,81.3,87,52.7,22.6,19.2
17031500100,"Chicago, IL",3644,17031500100,15.8,17.3,29,38.9,41.5,28,11.1,45,6.7,32.2,4.2,7.4,6.6,15.9,11.9,12.8,18.4,5,14.1,79.5,55.1,80.5,88.3,81.3,88,63,26.5,23.5
17031500200,"Chicago, IL",2015,17031500200,16.3,22.5,33,43.3,43.7,24.2,12,41.2,4.8,29.2,4,7.9,6,15,15.7,14.4,21.3,4.7,17,75.8,49.3,75.3,83.5,81.9,88,56.8,25.1,21.6
17031500300,"Chicago, IL",1666,17031500300,19.3,18.1,28,35.6,36.7,22.9,9.4,34.1,5.6,31.6,3.4,7.1,6.1,12.1,13,13,15.1,3.4,16.2,70,55.8,73.4,84.5,79.1,87,55.6,30.4,23.5
17031510100,"Chicago, IL",3530,17031510100,19.6,18.5,34,34.6,35,21.5,8.5,31.5,5.4,32.2,3.8,7.1,6.9,13.8,14.1,15,19.3,3.5,30.7,65.7,49,71.3,80.4,75.4,85,48.3,27,20.2
17031510200,"Chicago, IL",2986,17031510200,16.1,19.7,32,40.1,40,27.2,10.8,43.2,6.2,33.2,4.3,8.4,7.3,16.6,13.6,14.8,17.4,5.1,18.4,75.7,55.9,79.1,85.8,80.9,87,60.7,27.8,23.9
17031510300,"Chicago, IL",5360,17031510300,14,22.9,36,45.3,44.4,30.6,12,49.1,6.3,34.5,5.1,10.1,8.3,19.7,15.4,17,25.9,6.5,17.4,78.4,43.8,81,85.9,81.6,88,54.6,22.1,18.9
17031520100,"Chicago, IL",2075,17031520100,20.4,20.9,36,35.9,36.5,18.9,8.8,29,4.3,30.3,3.5,7,5.9,12.9,15.7,15.4,22.5,3.1,34.7,63.1,43.2,67.1,76.8,74.7,84,45.1,24.3,19.3
17031520200,"Chicago, IL",3817,17031520200,19.8,21.6,37,37.6,36.8,19.5,9,30.4,4.2,30.8,3.6,7.2,6.3,13.8,16.2,16,21.2,3.4,33.7,63.7,44.4,67.7,77.2,75.6,85,44.5,25.2,18.6
17031520300,"Chicago, IL",6215,17031520300,20.4,19.6,35,35.7,35.5,19.5,8.4,29.1,4.6,30.7,3.5,6.8,6.1,12.9,15,15,20.3,3.1,31.8,63.4,47.3,68,78.4,75.1,85,46.9,27,20.5
17031520400,"Chicago, IL",4090,17031520400,20.7,16.9,32,32.9,33.8,20.7,8,29.5,5.5,31.4,3.4,6.5,6.1,12.1,12.9,13.5,17,3.1,27.7,65.5,54.5,70.5,81.7,75,85,52.2,30.5,23.3
17031520500,"Chicago, IL",4301,17031520500,20.4,17,30,32,32.7,22.8,8.3,30.8,6.2,32.8,3.4,7.2,6.6,11.9,12.7,13.4,14.5,3.3,22.5,66.7,59.8,72.8,83,75,85,56.4,33.7,26.4
17031520600,"Chicago, IL",2544,17031520600,18.7,18.8,35,35.2,34.5,23.6,8.4,33,6,34.1,3.9,8.2,7.5,14.2,14.2,15.6,20.4,3.8,28.5,66.4,49.3,73.5,81.2,74,84,49.5,28.7,22
17031530100,"Chicago, IL",2371,17031530100,18,22.9,37,40,40.6,22.9,10.6,37.1,4.7,31.5,4.1,8.2,6.9,15.8,16.2,16.2,26.3,4.5,29,69.6,41.6,73.5,79.8,79,85,48.8,21.9,17.8
17031530200,"Chicago, IL",5152,17031530200,14.7,26.8,39,46.5,45.8,28,12.6,46.8,5.3,32.8,5,10.6,8.1,18.9,17.6,18,32.1,6.4,20.9,76.3,37.9,78,82.4,80.5,87,50.3,20.3,17.3
17031530300,"Chicago, IL",4273,17031530300,15.1,19.4,32,41.2,42,29.3,11.4,47.2,6.7,33.3,4.7,8.5,7.8,17.7,13.2,14.5,19.5,5.8,15.7,79.2,54.1,81,87.3,80.8,88,60.6,26.3,23.4
17031530400,"Chicago, IL",2223,17031530400,17.4,18.2,28,39.4,41.3,24.5,11,41.1,5.4,30.2,3.6,6.7,5.5,14.2,12.6,12.2,14.6,4.1,14.1,77.3,58.5,77.4,86.7,82.8,88,64.2,27,25
17031530501,"Chicago, IL",5402,17031530501,16.2,22,33,42.5,44.1,26.4,11.7,44.2,5.4,31.6,4.2,8.4,6.7,16.4,14.7,14.6,24.5,5.2,17.1,77.1,45.9,78,84.8,81.8,87,56.1,22.8,19.8
17031530502,"Chicago, IL",1667,17031530502,15.6,21,33,43.2,43.2,28.1,11.5,46.1,5.9,32.8,4.4,8.5,7.2,17.5,14,14.7,19.6,5.4,15.6,78.1,51,79.5,86.4,82.4,88,60.7,24.8,21.7
17031530503,"Chicago, IL",5345,17031530503,15.1,22.3,34,43.8,43.3,28.3,11.9,46.5,5.8,33.1,4.6,9.2,7.4,18,14.9,15.6,22.1,5.7,17.1,77.8,48.5,79.5,85.6,82.2,88,58.4,23.9,21
17031530600,"Chicago, IL",3207,17031530600,14.6,25.5,38,47,45.3,28.4,12.2,47.1,5.4,32.8,4.9,10,7.8,18.8,17,17.3,26.9,6.2,18.4,76.8,41.9,78.6,83.6,82.5,88,52.9,21.3,17.9
17031540101,"Chicago, IL",3373,17031540101,14.2,33.8,44,50.6,49,24.2,14.2,42.1,3.7,28.2,4.7,10.9,6.3,16.2,23.1,20,40.9,5.6,25,72.7,29.4,71,76.4,81.2,87,41,17,14
17031540102,"Chicago, IL",3109,17031540102,12.7,32.4,45,51.3,48.3,29,14.3,47.7,4.8,32.5,5.9,13,8.8,20.5,22.6,21.9,42.5,7.6,24.3,75.4,29.4,76.7,78.2,81.3,87,43,18,13.6
17031550100,"Chicago, IL",6628,17031550100,20.8,18.6,30,32.4,33.5,24,8.5,31.8,6.5,33.2,3.4,8,6.9,11.7,13.2,13.8,16.6,3.4,20.9,66.8,57.3,73.3,82.8,74.6,85,55.3,32.3,25
17031550200,"Chicago, IL",2798,17031550200,20.1,16.5,28,31.3,31.6,25.2,8.1,33,7.3,34.3,3.5,7.7,7.2,11.7,11.9,12.9,12.1,3.5,18.1,68.5,64.3,75.6,84.8,75.1,86,61.2,36.5,28.5
17031560100,"Chicago, IL",1473,17031560100,18.5,16.3,32,31.8,34.6,24,8.4,35.4,6.4,33.4,3.9,7.3,7.6,14.4,12.1,13.9,19,4.3,26.4,69.6,55.1,77,83.4,75.8,84,54.7,27.9,22.2
17031560200,"Chicago, IL",1721,17031560200,15.9,19.4,33,39.9,40.8,28.1,11,45.4,6.4,33.3,4.4,8.4,7.5,17.4,13,14.2,19.8,5.5,19,77.7,53.4,80.6,86.1,79.8,87,62.3,25.9,23.3
17031560300,"Chicago, IL",3187,17031560300,21.2,17.6,30,32,34.3,21.7,8.3,30.1,5.8,31.6,3.3,7.1,6.4,11.5,13,13.2,18.5,3.2,23.3,65.9,53.3,71.7,81.7,74.8,85,52.4,30.2,23.5
17031560400,"Chicago, IL",1516,17031560400,20.4,19.6,33,33.3,34.6,21.9,8.6,30.5,5.5,32.3,3.6,7.8,6.7,12.5,14.4,14.9,18.8,3.4,27.5,64.7,51.1,70.8,79.9,74.6,84,51,28.7,22.5
17031560700,"Chicago, IL",3484,17031560700,22.6,18.6,29,30.5,33.3,21.7,8.5,28.7,5.8,31.1,3,7.2,5.9,10.1,13.3,12.8,14.8,3,20.9,65.2,59.5,70.7,81.3,74.2,84,56.6,33.2,25.9
17031560800,"Chicago, IL",5411,17031560800,23.3,17,25,28,31.4,22.9,8.4,28.5,6.7,31.4,2.9,6.9,5.8,9.1,11.9,11.5,12.3,2.8,16.1,66.7,66,72.1,83.9,74.1,85,61.6,37.5,29.8
17031560900,"Chicago, IL",5093,17031560900,23.2,15.9,24,27.1,30.7,24.1,8.3,29.5,7.4,32.3,2.8,6.9,5.9,8.9,11.1,11.1,10.5,2.9,13.4,68,69.7,73.5,85.7,75.4,85,64.2,39.2,30.7
17031561000,"Chicago, IL",5161,17031561000,23.3,13.9,22,25.9,30,23.7,8,28.8,7.7,31.9,2.8,6.2,5.6,8.4,10.1,10.1,9.9,2.7,11.8,68.7,71.1,74,86.8,75.3,86,65,40,31.4
17031561100,"Chicago, IL",5407,17031561100,22.6,15.9,25,27.8,31.2,23.6,8.1,29.7,7.1,32.3,3,6.9,6.2,9.4,11.3,11.5,12.3,3,15.8,67.6,66.1,73.5,84.6,74.8,85,61.3,37.3,29.4
17031570100,"Chicago, IL",1257,17031570100,22.9,17.8,30,31.1,33.8,18.2,8.2,25.9,4.7,28.6,2.8,6,5,9.8,13.4,12.3,15.5,2.5,26.3,63.5,57.4,66.5,79.7,75.4,84,54.4,32.3,25.1
