TractFIPS_1,PlaceName_1,Population2010,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,ARTHRITIS_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CANCER_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,COPD_CrudePrev,CHD_CrudePrev,DIABETES_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,STROKE_CrudePrev,ACCESS2_CrudePrev,CHECKUP_CrudePrev,DENTAL_CrudePrev,BPMED_CrudePrev,CHOLSCREEN_CrudePrev,MAMMOUSE_CrudePrev,PAPTEST_CrudePrev,COLON_SCREEN_CrudePrev,COREM_CrudePrev,COREW_CrudePrev
48201452201,"Houston, TX",5215,48201452201,21,17.9,29,34.5,37.7,13.8,8.5,26.1,3.3,27.5,2.3,3.9,3.2,8.6,13.8,10.3,12.2,2.1,27.1,67.2,58.3,62.4,76.2,78.2,83,57.8,28.6,30.8
48201452202,"Houston, TX",2963,48201452202,21,16.5,26,31.8,36.1,12.5,8,23.9,3.1,26.5,2.1,3.4,2.9,7.7,13,9.4,9.5,1.8,24.1,65.9,62,60.6,75.6,78.2,83,59.7,29.7,32.7
48201452300,"Houston, TX",2323,48201452300,14.8,20.3,38,31.8,38.6,18.9,8.1,33.3,4.3,37.7,3.5,5.9,6.1,15.8,14.9,15.3,16.9,3.6,36.4,68.4,48.6,73.1,76.5,73.2,76,49.2,23.2,26.2
48201452400,"Houston, TX",8192,48201452400,15.5,20.1,37,32.8,38.8,18.3,8.1,32.4,4.1,36.6,3.4,5.9,5.9,14.9,15,14.9,20.7,3.4,36,67.8,45.4,72.1,76,73.7,76,47,22.5,24.6
48201452500,"Houston, TX",7794,48201452500,15.1,21.7,39,34.7,40.1,18,8.6,32.6,3.9,35.3,3.4,6,5.8,14.5,16.2,15.3,23.2,3.5,37,67.9,42.6,70.6,74.3,73.7,77,45.9,21.8,23.8
48201452600,"Houston, TX",681,48201452600,15,20.4,37,36.1,37.8,22.3,8.7,36.6,5.3,39.1,3.8,7.4,7.4,16.1,15.5,16,21.1,4.2,33.5,69.9,47.1,75.5,78,76,79,52.3,23.7,25.8
48201452700,"Houston, TX",1765,48201452700,16.3,16.1,32,32.3,37.4,17.3,7.7,30.8,4.2,35,3,4.6,4.9,13.5,13,12.5,13.6,2.9,29.7,69.2,54.2,72,79.3,76.9,78,53,24.6,26.4
48201452801,"Houston, TX",4749,48201452801,16.2,18,33,32.2,38.4,18.6,8.2,32.5,4.5,35.4,3.1,5.3,5.3,13.4,13.5,12.9,15.5,3.2,28.9,70.1,53.7,72.7,79.1,75.4,78,54.3,25.6,28.8
48201452802,"Houston, TX",5949,48201452802,16.8,20.1,36,33.9,39.9,15.7,8.2,29.7,3.4,33,3,4.9,4.7,13,15.3,13.6,19.9,2.9,37,66.9,44.5,67.9,74.3,74.2,78,45.9,21.6,24.7
48201452900,"Houston, TX",4040,48201452900,15.2,22.3,41,35.7,39,20,8.5,34,4.4,37.8,3.8,7,6.9,16,16.7,17,24.7,3.9,41.2,67.1,41.5,72.2,74.2,73,76,45.3,21.9,23.4
48201453000,"Houston, TX",7857,48201453000,16.5,21.4,40,35.8,38.7,18.6,8.2,32.3,4.1,37,3.6,6.3,6.4,15.5,16.4,16.4,25,3.5,43.8,65.9,40.1,70.4,73.7,73,77,43.7,20.8,22.7
48201453100,"Houston, TX",3266,48201453100,16.7,20.4,37,34.9,39.2,17.4,8.5,31.5,3.9,34.3,3.3,5.5,5.5,13.8,15.6,14.4,21.4,3.3,37.8,67.4,44.6,69.9,74.7,74.6,78,47.5,21.7,24.3
48201453200,"Houston, TX",7947,48201453200,17.1,23.7,40,38.1,41.1,17.3,9.1,31.8,3.6,33.2,3.4,6.2,5.5,13.6,17.6,15.8,28.4,3.5,42.2,66.1,37.5,67.5,71.9,74.7,78,44.2,20.3,21
48201453300,"Houston, TX",2965,48201453300,15.7,24.9,38,37.5,43.8,15.9,9.6,32.2,2.9,31,3.1,5.7,4.6,12.9,17.9,14.7,22.9,3.3,34.4,68.1,39.4,66.7,71.6,76,79,43.6,19.9,22.8
48201453401,"Houston, TX",3125,48201453401,18,19.5,35,35.2,37.3,18.6,8.1,31.3,4.5,35.3,3.2,5.8,5.7,13.4,14.9,14.3,19,3.2,36.4,66.8,49.3,70.2,76.2,74.5,79,51.4,25.4,26.3
48201453402,"Houston, TX",8214,48201453402,17.7,18.7,34,33.5,38.3,16.2,7.9,29.7,3.7,33.3,2.9,4.8,4.7,12.5,14.1,12.9,17.6,2.8,34.7,67.2,49.3,68.8,76.3,75.8,79,49.9,24,26.4
48201453403,"Houston, TX",3133,48201453403,14.6,22.9,40,38.6,41.4,19.7,9.2,36.6,4,36.1,3.9,6.7,6.4,16.4,17,16.3,24.2,4.3,36.6,69.8,40,72.9,74.7,74.6,79,45.4,19.6,22
48201453501,"Houston, TX",6174,48201453501,17.1,17.6,32,31.1,38.6,16.5,8,30,3.9,33.6,2.8,4.6,4.6,12.5,13.4,12.2,15,2.8,30.2,68.7,52.8,70.4,77.9,75.2,78,51.6,24.6,27.9
48201453502,"Houston, TX",3685,48201453502,17.4,19.1,34,34.8,37.4,19.1,8.7,32.5,4.5,35,3.1,5.6,5.3,13.2,14.4,13.6,14.8,3.2,32.7,69.5,54.8,71.6,78.4,76.2,80,56.6,26.4,30
48201453601,"Houston, TX",2108,48201453601,16,22.4,39,37.8,40.3,18.6,9,33.4,4,34.6,3.5,6.3,6,14.3,16.8,15.6,23.8,3.6,37.9,68,41.9,70.1,74.2,75,80,47.5,22.4,23.7
48201453602,"Houston, TX",7699,48201453602,15.7,21.1,39,36.3,40,20,8.7,34.5,4.4,37.1,3.6,6.5,6.3,15.8,15.9,15.9,24.7,3.8,37.7,68.5,41,72.8,76.1,75,78,45.9,20.5,22.3
48201453700,"Houston, TX",5217,48201453700,17.8,18.9,33,35,39.4,18.4,8.9,32.6,4.4,33.5,3,5.3,5.1,12.6,14.1,12.9,19.2,3.2,31.8,70.3,50.2,71,78.5,76.5,80,54,25.1,26.3
48201453800,"Houston, TX",3342,48201453800,16.2,19.7,36,34.8,38.3,21.3,8.7,35.2,5.2,37.7,3.5,6.6,6.5,14.8,14.6,14.9,20.9,3.8,33,70.1,47.5,74.4,78.8,74.7,79,51.1,24,25.6
48201454301,"Houston, TX",3607,48201454301,20.2,16.4,28,32.7,37.4,15,8.4,27.3,3.9,28.9,2.5,4,3.7,9.4,13,10.2,14.8,2.4,27,68.5,55.6,66.4,77.2,77.6,82,57.9,27.3,28.5
48201454302,"Houston, TX",101,48201454302,17.5,16.5,30,30.1,34.8,20.4,7.7,31,5.7,37.2,2.9,5.6,5.5,12.2,12.3,12.3,11.7,2.9,25.6,69.4,61.6,73.2,81.5,74.5,80,55.6,29.6,34.5
48201454400,"Houston, TX",52,48201454400,21.5,11.5,20,29,32.1,15.6,7.8,25.1,5,29.7,2.1,3.4,3.7,7.1,10.2,8.1,8.4,1.9,13.9,69.3,75,67.1,83.5,78.3,86,63.5,43.8,37.3
48201454501,"Houston, TX",159,48201454501,19.6,9.3,19,22.4,30.6,15.7,6.3,24.8,5.4,33.8,2,2.9,3.7,7.9,8,7.2,4.8,1.8,12.2,70.1,77.4,71.6,86.7,79.3,82,67.9,36.5,42.4
48201454502,"Houston, TX",214,48201454502,19.6,9.1,19,23.9,31.6,14.3,6.1,23.2,4.7,32.2,1.9,2.6,2.9,7.5,7.9,7,5.3,1.6,13.2,69.2,76.6,68.6,87.4,77.1,83,67.5,40.1,41.8
48201454600,"Houston, TX",2289,48201454600,25,12.4,21,25.6,32.2,13.7,7.3,21.1,4.6,26.8,1.9,3.1,3.1,6,10.7,7.6,10.1,1.7,18.7,65.4,68.4,64,78.4,78,82,65.8,34,33
48201454700,"Houston, TX",61,48201454700,19.2,11.8,22,29.8,30.3,20.3,7.9,28.5,6.4,35.6,2.6,4.4,4.6,9.2,10.7,9.9,7,2.4,15.3,70.5,74.3,73.2,86,80.4,84,63.8,38.1,36.8
48201454800,"Houston, TX",1080,48201454800,19.9,15,26,27.9,31.9,20.6,8.5,28.6,6.7,33.5,2.9,5.4,5.2,9.4,12.5,10.9,11.2,2.8,22.4,69.4,67.8,73.4,79.3,75.2,82,66,33.9,35.6
48201455200,"Houston, TX",54,48201455200,19.5,11.7,25,28.2,30.7,19.3,7.5,27.8,5.9,35.5,2.7,4.3,4.7,10.3,11.1,10.2,8.7,2.3,20.3,69.5,69.3,73.8,82.7,75.7,80,65.6,31.8,28.7
48201455300,"Houston, TX",699,48201455300,17.4,9.9,24,26.4,30.4,21,8,29.9,7.6,32.3,3,4.3,5.5,9,10.2,9.2,9.3,2.9,19.5,73.7,71.7,76.3,82.9,79.1,84,67.7,35.8,33.3
48201510100,"Houston, TX",2142,48201510100,25.5,12.4,21,28.6,32.4,13,6.6,23.6,3.9,29,2,2.9,3.3,7.7,9.8,7.9,8.8,1.7,20.9,65.3,66.5,64.5,80.1,79.3,84,62.2,28.6,30.7
48201510200,"Houston, TX",5432,48201510200,27.4,10.4,17,23.9,29.6,10.5,6.9,17.6,3.5,24.3,1.6,2.3,2.3,4.9,9.7,6.1,6.7,1.2,15.6,62.8,72,59.2,77.4,78.9,84,66.4,33.9,34.9
48201510300,"Houston, TX",5284,48201510300,25,8.7,16,24.8,29,15.3,6.5,22.3,5.5,31.2,1.9,2.7,3.1,6.3,8,6.6,5.5,1.5,11.6,67.2,76.2,67.9,85.5,78.9,85,69,37.2,38.4
48201510400,"Houston, TX",3837,48201510400,24.5,11.1,19,26.2,29.2,15.1,7,22.5,5,30.6,2,3.2,3.4,6.7,9.7,7.7,6.5,1.7,14.6,65.7,74.3,66.7,82.2,78.2,85,67.4,36.3,36.8
48201510500,"Houston, TX",2849,48201510500,24.5,10.1,18,26.3,29.6,14.4,6.8,22.9,4.8,29.9,2,2.8,3.2,7,8.9,7.2,6.4,1.7,15.5,66.6,74.8,67.6,83.2,79.6,86,68.1,35,36.7
48201510600,"Houston, TX",4763,48201510600,27.8,9.1,16,23.8,29.7,10,6.2,17.5,3.5,24.7,1.5,1.9,2.1,5,8.2,5.6,5.8,1.1,15.6,63.2,73.4,58.8,80.5,80.2,86,66.1,34.1,34.9
48201510700,"Houston, TX",3511,48201510700,29.1,8.3,14,21.7,28.5,9.4,6.3,15.6,3.4,23.4,1.3,1.7,1.8,3.9,8,4.9,4,0.9,11.8,62.6,78.2,56.2,80.3,80,85,70.2,38.5,39.5
48201510800,"Houston, TX",6908,48201510800,24.7,9.5,16,24.2,28.9,15.4,6.6,22.5,5.5,31.2,1.9,2.9,3.3,6.1,8.4,6.8,5.3,1.6,11.7,66.9,77.5,67.9,84.5,79.2,85,70.6,39.3,40.5
48201510900,"Houston, TX",6070,48201510900,26.8,10,18,24.3,30.4,10.9,6.4,18.2,3.8,25.7,1.6,2.2,2.5,5.5,8.9,6.3,7.6,1.2,18,63.4,69.9,59.7,79.8,78.5,85,63.9,34.1,34.6
48201511001,"Houston, TX",2685,48201511001,21.9,10.8,20,25.7,28.7,19,7,26.9,7,34,2.4,4,4.8,7.8,9.2,8.3,7.8,2.2,15.4,69.1,74.4,73.1,84,76,84,69.5,38.2,39.4
48201511002,"Houston, TX",4261,48201511002,23.6,11.5,21,26.5,30.2,17.4,6.8,25.8,6.1,32.4,2.3,3.7,4.3,7.6,9.4,8.3,8.1,2.1,17.3,67.9,72.9,70.3,83.1,77.4,84,67.2,37.2,36.9
48201511100,"Houston, TX",2676,48201511100,24,10.2,19,25,30.3,15.5,6.7,24.2,5.6,30.2,2.2,3.1,3.9,7.2,8.9,7.4,9.5,2,17,67.4,70.8,70,82.3,78.2,84,65.5,33.2,32.7
48201511200,"Houston, TX",4424,48201511200,25.1,12.7,20,27,30.6,13.8,7.1,21.6,4.4,28.6,1.9,3.2,3.1,6.5,10.4,7.9,8,1.6,17.8,64.3,70.7,64,79.7,78.7,85,64.8,33.2,34.7
48201511301,"Houston, TX",3970,48201511301,23.4,9.9,18,25.7,29.2,16.4,6.7,24.1,5.8,32.3,2.1,3.2,3.7,7.2,8.7,7.5,7.2,1.8,14.4,67.6,73.5,69.7,84.6,78.2,85,67.1,35.3,35.7
48201511302,"Houston, TX",3631,48201511302,23.8,10.2,18,25.6,28.6,17.1,6.9,24.3,6,32.8,2.1,3.3,3.8,7,8.9,7.6,5.4,1.8,12.3,67.6,77,70.1,84.8,78.3,85,69.8,37.1,38.5
48201511400,"Houston, TX",3001,48201511400,22.8,13,22,29,30.6,17,7.1,25.3,5.4,33.1,2.4,4,4.2,8.3,10.7,9.3,8.9,2.1,18.8,66,68.8,68.8,81.7,78.2,84,63.5,33.3,34.3
48201511500,"Houston, TX",6472,48201511500,23.9,12.5,22,27.7,30.6,15.4,7,23.6,4.9,31.3,2.2,3.5,3.7,7.8,10.3,8.6,8.1,1.8,20.2,65.8,69.9,66.8,81.5,78,84,64.4,33,34.4
48201511600,"Houston, TX",4641,48201511600,20.1,18.3,34,34.8,34.4,16.6,7.7,27.9,4.2,34.2,3.1,5.1,5.3,12.3,14.6,13.8,17.1,2.7,38.7,63.9,50.7,66.7,74.9,76,82,50.9,24.1,24.8
48201520100,"Houston, TX",1597,48201520100,20.4,13.9,26,29.9,31.1,18.6,7.1,28.4,5.7,35.4,2.8,4.8,5.3,10.5,11.3,11.1,12.3,2.6,25.5,67.2,63.7,71.7,80.7,76.9,83,59.7,31.4,31.3
48201520200,"Houston, TX",3604,48201520200,21,11.9,22,27.4,31.2,18.8,7,26.9,6.2,34.5,2.4,4.2,4.6,8.4,9.9,9.3,11.8,2.2,17.9,68.5,66.7,71.8,84.1,76.5,83,61.2,34.2,33.8
48201520300,"Houston, TX",5126,48201520300,19.6,18.7,33,34.6,35,18.2,7.8,29.4,4.6,35,3.1,6,5.9,11.9,14.6,13.9,20.6,3,35.6,64.8,50.1,69,75.4,75,80,52,26.6,26.8
48201520400,"Houston, TX",3079,48201520400,16.6,22.4,42,40.7,36.9,20.7,8.4,34,4.7,38.1,4.2,7.9,7.9,16.3,17.9,18.5,30.6,4.3,46.6,64.4,38.1,70.9,71.9,74.5,80,45.4,20.7,21.1
48201520500,"Houston, TX",7869,48201520500,19.1,21.9,39,38.2,37.7,17.9,8.3,30,4.1,34.8,3.3,6.4,5.9,13.2,17,15.9,28.2,3.2,44.5,63.7,39,66.7,72.3,74.1,79,44.5,21.5,22.9
48201520601,"Houston, TX",2484,48201520601,17.4,23.4,42,38.8,37.9,16.8,8,30.3,3.6,35.2,3.6,6.6,6.4,14.4,18.1,17.3,30.3,3.5,47.7,62,36.5,65.8,68.9,73.1,78,40.9,20.2,21.8
48201520602,"Houston, TX",6272,48201520602,19,22.4,40,38.6,37.3,17.6,8.2,29.8,3.9,34.9,3.4,6.4,6.1,13.5,17.3,16.5,28.4,3.2,46.8,62.6,39,65.8,71.2,72.9,80,43.6,21.1,22.8
48201520700,"Houston, TX",3724,48201520700,19.3,14.3,27,29.6,32,21.3,7.6,30.4,6.7,36.4,3.1,5.6,6.1,10.6,11.6,11.8,15.8,3.1,24.1,68.6,61,74,81.9,75.7,82,58.9,30.7,29.3
48201521000,"Houston, TX",2103,48201521000,19.4,21.1,36,36.9,35.3,17.6,8.1,28.6,4.3,33.7,3.2,6.4,5.8,11.5,16.4,15,24,3.1,39.8,63,47.1,65.9,72.2,74.2,81,49.3,26,25.1
48201521100,"Houston, TX",2177,48201521100,20.2,23.6,40,38.1,37.5,15.4,8.2,27,3.4,32.4,3.1,6.1,5.3,11.8,18,16.1,30.3,2.8,49.5,60.2,37.4,60.6,67.8,71.7,79,43.5,22,22.5
48201521200,"Houston, TX",6328,48201521200,19.8,21,37,36.7,37.2,16.8,8.1,28.1,3.9,32.9,3.1,5.8,5.3,11.7,16.4,14.8,26.1,2.9,43,63.1,42.4,65,71.9,74.5,80,46.7,22.9,22.6
48201521300,"Houston, TX",5439,48201521300,18.2,20,36,35,36.5,19.5,8.2,31,4.9,36.2,3.4,6.6,6.4,13.3,15.6,15.2,25.1,3.4,40,65.5,43.3,70.2,74.6,71.8,79,48.8,23.5,24.7
48201521400,"Houston, TX",7593,48201521400,19.8,23.8,42,39.8,38,14.2,8,26.8,2.9,31.7,3.2,5.6,5.1,12.2,18.7,16.4,31.1,2.7,54.1,59.6,34.7,59.1,65.9,73.4,79,39.3,20.8,20.6
48201521500,"Houston, TX",5897,48201521500,20,16.8,32,32.8,34.3,18.6,7.5,29.2,5.2,35.1,3,5.6,5.9,11.6,13.4,12.9,19.6,2.9,35.2,65.8,51.6,70,77,73.5,80,53.8,27.3,27.6
48201521600,"Houston, TX",3632,48201521600,18.8,19,36,36.9,37,19,8.3,31.8,4.6,35.1,3.3,5.9,5.8,13.6,14.9,14.5,23,3.4,39.6,66.8,47.8,70.5,76.6,75.7,80,51.4,23.6,25
48201521700,"Houston, TX",6100,48201521700,20.4,21.4,36,37.7,38.3,14.2,8.4,26.9,3.1,29.8,2.8,5.1,4.4,10.6,16.8,13.7,25.1,2.6,40.7,62.9,42.2,61.3,70.3,76.4,81,45.6,22.5,23.9
48201521800,"Houston, TX",5682,48201521800,18.3,16.1,30,29.3,35.9,17,7.4,28.4,4.4,34.6,2.7,4.6,4.7,11.8,12.5,11.8,14.8,2.6,29.7,67.5,56.4,70.8,78.6,75,78,54.7,26.3,29.4
48201521900,"Houston, TX",6537,48201521900,18.5,14.7,28,29.1,32.2,20.7,7.5,30.6,6.3,37.2,3,5.6,6.1,11.3,11.8,11.8,13.2,3,24.7,68.8,63,74.5,81,74,80,61.6,31.7,33.9
48201522000,"Houston, TX",4434,48201522000,17.6,14.6,31,31.7,32.2,23.8,7.3,34.4,7.5,38.9,3.8,6.8,8,13,12,13.5,18.2,3.9,30.9,69.4,56.7,76.7,80.3,74.2,81,59.2,30,29.3
48201522100,"Houston, TX",7445,48201522100,18.7,17.3,32,33.2,33.7,20.5,8.1,30.9,5.8,35.7,3.3,6.4,6.4,11.8,13.9,13.5,18.2,3.3,33.4,67.4,55.4,71.9,77.5,74.2,81,57.6,29.6,29.9
48201522201,"Houston, TX",3687,48201522201,19.3,17.3,33,34.1,35,19,7.6,29.8,5.2,35.1,3.2,5.9,6,11.9,13.8,13.4,21.7,3.1,35.5,65.9,49.2,70.2,76.8,73.9,81,52.1,26.8,27.4
48201522202,"Houston, TX",3655,48201522202,18.6,21.6,37,36.6,36.7,19.5,8.3,31.1,4.7,36.2,3.4,7.1,6.4,13.1,16.4,15.9,26,3.4,39.6,64.6,43.2,69.2,73.9,73.7,79,48.2,23.9,24.7
48201522301,"Houston, TX",4126,48201522301,19.8,17.7,32,34.1,34.9,17.9,7.8,28.3,4.6,33.9,3,5.5,5.2,11.2,14.1,13,17.8,2.8,33,65.3,53.6,68.4,76.7,75,81,54.4,27,28.2
48201522302,"Houston, TX",3909,48201522302,23,16.4,29,30.7,34.1,13.3,7.3,22.6,3.6,29,2.3,4,3.7,8.3,13.2,10.6,16.9,1.9,34.5,62.4,54.4,60.9,74.1,75.6,81,54.6,28.1,28.8
48201522401,"Houston, TX",5259,48201522401,20.3,15,28,30.9,33.2,19.2,7.3,29,5.8,35.3,2.9,5.3,5.7,10.5,12,11.6,16.6,2.8,27.8,67,58.1,71.5,80,74.8,81,57.8,30.6,31.1
48201522402,"Houston, TX",3920,48201522402,19.8,17.4,31,33.1,32.9,19.6,7.8,29.3,5.5,35.2,3.1,6.1,6,11.1,13.8,13.2,15.8,3,32.6,65.9,59,70.2,77.5,73.8,82,59,31.4,32.6
48201530100,"Houston, TX",6233,48201530100,20.4,19.9,35,36.5,36.9,16.6,8.1,28.3,4,32.6,3,5.5,5.1,11.4,15.4,13.9,24,2.8,40.9,63.9,44.7,65.8,73.5,74.9,81,49.6,24.8,24.9
48201530200,"Houston, TX",3373,48201530200,21.4,13.7,24,29.3,31.7,19.1,7.2,28,6,34.9,2.6,4.7,5,9.4,10.9,10.3,12,2.5,20.6,67.6,65,71.5,82.2,76.1,83,61.9,32.6,33.4
48201530300,"Houston, TX",2400,48201530300,13.4,24.4,43,46.8,43.4,28.1,10.6,48.7,5.9,40.3,5.3,9.6,9.3,21.6,17.1,19.4,35.1,7,34.9,75.4,37.7,80.3,80.2,80.2,83,49.4,17.4,18.8
48201530400,"Houston, TX",2602,48201530400,14.3,24.5,44,45.7,42.1,26.4,9.9,46.1,5.6,40.5,5.3,9.5,9.7,21.2,17.3,19.8,38.3,6.8,39.3,72.4,35.5,78.9,77.9,78,82,45,17.6,19.2
48201530500,"Houston, TX",4763,48201530500,15.5,24.3,42,43.5,41.6,24.2,10.1,41.2,5.1,38.4,4.6,8.6,8.1,18.8,17.7,18.7,36.3,5.7,42.6,70.5,35.9,76,75.8,77.3,81,48.1,17.6,20
48201530600,"Houston, TX",3612,48201530600,16.2,24.3,41,43.2,40.3,23.2,9.4,39.6,4.9,38.6,4.5,8.6,8.1,17.7,17.7,18.6,33.1,5.2,38.4,68.3,38,74.8,75.6,77.8,81,46,18.8,19.3
48201530700,"Houston, TX",5606,48201530700,16.6,23,42,41.2,39.3,20.3,9.3,34.8,4.4,35.8,4.1,7.3,7,15.8,18.1,17.6,33.1,4.4,44.7,66.8,37.1,71,72.6,76.3,81,44.5,19.3,19.6
48201530800,"Houston, TX",3849,48201530800,14.3,18.4,34,41.2,39.8,27.4,10,47,6.6,39.5,4.5,7.5,8.1,18.7,13.4,15,21,5.6,25.4,78.1,52.9,81.5,84.4,80.4,84,61.6,23.2,26.2
48201530900,"Houston, TX",4187,48201530900,17.7,14.3,28,31.5,30.7,23.3,7.7,33.9,7.4,38.6,3.4,6.2,7,11.9,11.6,12.4,12.9,3.5,23.1,70.6,65.4,76.6,83,76.2,83,63,33.2,33
48201531000,"Houston, TX",3629,48201531000,21.9,12.8,22,28.2,30.1,18.8,7.3,26.6,6,34.5,2.4,4.4,4.5,8.3,10.4,9.6,9.2,2.2,17.3,67.5,70.6,70.8,83.5,77,84,64.7,35.4,35.7
48201531100,"Houston, TX",2854,48201531100,22.5,11.6,21,26.9,29.8,18,7,25.6,6.1,33.6,2.3,3.9,4.2,7.9,9.7,8.7,8,2,16.4,67.9,72.7,70.7,84.1,77.8,84,66.1,35.8,36.6
48201531200,"Houston, TX",3162,48201531200,21,13.5,25,29.4,31.5,19.4,7.3,28.5,6.1,34.6,2.7,4.7,5.1,9.3,11,10.1,11.3,2.5,20.5,68.3,66.2,72.3,82.1,76.7,83,63.3,32.6,32.6
48201531300,"Houston, TX",5380,48201531300,19,21.6,36,38.2,37.3,18.4,8.4,30.7,4.3,34.2,3.3,6.5,5.8,12.4,16.4,15,25,3.3,37.8,64.9,44.1,68.2,73.4,75.2,81,49.3,24.3,25.4
48201531400,"Houston, TX",2053,48201531400,18.9,13.7,26,29.6,30.7,23.5,7.4,32.5,7.7,38.6,3.2,5.9,6.6,11.1,11,11.6,12.5,3.2,22.3,70.3,65.5,76.5,83.5,74.8,82,64.5,34,34.4
48201531500,"Houston, TX",3020,48201531500,20.6,13.8,26,30.1,32.1,20.1,7.4,29.3,6.3,35.6,2.7,4.9,5.3,10.1,11.1,10.7,11.5,2.6,22.6,68.8,65.5,72.8,82.8,75.9,82,63.6,33.1,34
48201531600,"Houston, TX",2823,48201531600,20.3,13.8,25,29.3,31.1,21.1,7.5,29.9,6.8,36.2,2.8,5.2,5.6,9.8,11,10.8,11.8,2.8,20.7,69.2,66.8,73.7,83.2,75.8,83,63.6,33.4,33.3
48201531700,"Houston, TX",2829,48201531700,22,10.9,20,25.3,29,20,7.1,26.9,7.2,35,2.4,4.1,4.6,7.7,9.2,8.6,8.2,2.2,13.6,69.5,74.4,73.2,85.4,77.3,84,67.9,38,37.6
48201531800,"Houston, TX",2352,48201531800,14.2,23.7,40,44.8,43.2,26.3,11,46,5.6,38.2,4.7,8.7,8.2,19.4,16.9,17.7,31.1,6.2,33.2,75.7,41.2,78.9,79.7,79.2,83,53.2,18.8,21.8
48201531900,"Houston, TX",4708,48201531900,14.5,23.1,40,44.7,42.9,25.5,10.7,44.8,5.4,37.8,4.5,8.1,7.6,18.8,16.5,17,28.9,5.7,32.7,75.3,42.4,78.3,79.9,80.1,83,53.9,19,22.1
48201532001,"Houston, TX",4867,48201532001,16.8,23.3,37,41.6,41.8,20.6,10.3,36.7,4.4,33.9,3.6,7,5.8,14.3,17.2,15.5,27.4,4.1,33.8,70.9,42.1,72.1,76,79.1,82,51.4,21.6,22.9
48201532002,"Houston, TX",1008,48201532002,20.5,13.4,24,30.4,32.1,21.7,7.6,31.9,6.7,36.9,2.8,5.1,5.5,10.6,10.6,10.7,10.1,2.8,19.8,70.9,68.8,74.9,84.6,77,83,66.8,33.3,36.6
48201532100,"Houston, TX",5777,48201532100,17.5,23.3,38,39.7,38.9,20.9,9.2,34.7,4.8,36,3.7,7.5,6.7,14.1,17.1,16.3,26.3,4,37.1,67.5,42,71.1,74.5,74.8,81,49.8,23.5,24.1
48201532200,"Houston, TX",2790,48201532200,16.1,27.4,41,43.3,41.5,21.7,10.8,36.9,4.4,35.3,4,8.7,6.9,15,19.9,18.5,29.7,4.5,39.4,68.5,39.1,70.4,72.7,75.9,81,49.2,22.2,23.4
48201532300,"Houston, TX",5520,48201532300,21.5,17.8,28,33.6,36.7,15.8,8.5,26.9,4,29.6,2.4,4.6,3.9,9,13.9,10.9,14.6,2.3,27.5,66.9,57.1,65.4,76.5,77.1,82,58.5,29.8,31.4
48201532400,"Houston, TX",4430,48201532400,19.8,16.2,30,33.9,33.8,18.1,7.6,28.9,4.8,34.6,2.9,5.1,5.1,11.3,13,12.2,12.7,2.6,30.9,66.7,60.7,69.7,79.3,76.2,82,59.9,30.6,32.2
48201532501,"Houston, TX",674,48201532501,20.5,15.9,31,33.1,34.5,16.3,7.7,26.6,4.2,32.9,2.7,4.6,4.5,11.1,13.6,12.4,16.4,2.4,36.6,65.5,54,66.6,76.8,75.5,80,52.5,24.5,27.6
48201532502,"Houston, TX",5562,48201532502,18.8,19.7,36,36.5,36.1,18.2,8.3,29.8,4.3,35,3.2,5.9,5.6,13.1,15.8,15.1,19.7,3,41.7,65.1,49.1,68.1,75,75.1,80,51.2,25.1,26.1
48201532600,"Houston, TX",1969,48201532600,18.4,21.1,36,38.4,39.4,19.1,9.5,33,4.1,34.2,3.2,6.1,5.1,13.4,16,14.8,22.6,3.3,36,68.6,45.8,70.3,76.7,77.2,81,49,21.7,23.5
48201532700,"Houston, TX",2664,48201532700,16.6,18.7,33,37.2,36.9,23.8,9,37.6,6.1,38.4,3.6,7.1,6.9,14.3,14.1,14.5,18.4,4,26.3,71.9,53.8,76.4,81.5,78.1,82,57,27.8,28.6
48201532800,"Houston, TX",1684,48201532800,16.9,17.9,33,35.9,36.2,22.8,8.9,35.5,5.9,37.7,3.6,6.8,6.7,14.1,14,14.5,18.3,3.8,29.7,70.7,54.5,75.2,80.8,76,81,56.5,28.5,28.8
48201532900,"Houston, TX",413,48201532900,20.9,18.8,35,37.8,37.2,13.2,7.9,25.5,2.9,29.5,2.6,4,3.8,10.8,15.4,12.8,19.5,2.2,43,63,47.2,60,72.7,78.5,82,46.4,21.4,23.8
48201533000,"Houston, TX",1416,48201533000,14.9,23.5,41,44.7,43.5,25.1,10.5,43.7,5.3,37.4,4.7,8.4,7.9,18.8,17.1,17.6,36.2,6,35.3,73.6,35.8,77.5,77.8,77.9,82,49.2,17.7,19.5
48201533100,"Houston, TX",6449,48201533100,17.6,18.2,31,38.2,39.8,20.4,9.7,36,4.8,33.5,3.2,5.5,5,13.1,13.9,12.6,17.9,3.5,26.5,73.6,55.2,73.8,81.2,79.5,83,58.9,25.5,28.5
